ADDRESS,PRICE,BEDROOMS
9 Miller Avenue,805000,4
9 Millstream Drive,578000,4
9 Milton Place,270000,3
9 Mintaro Parade,480000,4
9 Mirto Rise,510000,4
9 Mitford Street,1700000,3
9 Moate Lane,326000,3
9 Moir Place,405000,3
9 Monaro Way,577500,4
9 Monjon Way,302000,3
9 Mons Street,450000,3
9 Montreal Street,515000,4
9 Moonraker Road,690000,4
9 Moorgate Street,572000,2
9 Moorhead Way,474930,3
9 Moorland Way,675000,4
9 Moseley Drive,715000,4
9 Moseri Road,655000,4
9 Mudalla Way,151000,2
9 Mudlark Close,445000,3
9 Mullingar Close,735000,4
9 Mullins Court,1080000,4
9 Munday Avenue,290000,4
9 Murace Place,405000,3
9 Myago Court,400000,3
9 Myers Street,1025000,4
9 Myerson Crescent,360000,4
9 Myrtle Street,416000,2
9 Nairn Road,490000,3
9 Nantellis Road,340000,3
9 Needlewood Loop,295000,4
9 Neilson Street,503000,3
9 Nelligan Avenue,342500,4
9 Nelson Street,1100000,4
9 Nero Close,555000,4
9 Netherby Road,590000,3
9 Newborough Place,314000,4
9 Newbury Way,360000,4
9 Newman Road,750000,5
9 Newport Way,387500,3
9 Nicholl Street,870000,3
9 Nields Street,385000,3
9 Nightingale Way,350000,5
9 Ningaloo Rise,708000,5
9 Noalimba Crescent,1385000,5
9 Nooyan Close,417000,4
9 Norbury Crescent,1750000,3
9 Norma Street,385000,3
9 Northampton Street,639000,2
9 Norton Ridge,875000,4
9 Nouveau Turn,469000,4
9 Oakfield Gardens,306000,4
9 Oakfield Retreat,365000,4
9 Oakleigh Pass,392000,3
9 Ockley Square,535000,4
9 Okely Road,715000,4
9 Old Brickworks Road,662500,4
9 Olive Hill Close,855000,5
9 Orana Street,445000,3
9 Orange Road,1010000,4
9 Orara Way,435000,4
9 O'Reilly Court,527500,4
9 Oriole Way,535000,4
9 Otisco Crescent,405000,3
9 Overdene Pass,455000,4
9 Padbury Way,510000,4
9 Pardalote Road,585000,4
9 Parella Court,350000,3
9 Parkbeach Street,497000,4
9 Parnham Avenue,420000,4
9 Pascal Mews,430000,4
9 Patoka Road,427500,4
9 Paton Close,890000,6
9 Patonga Road,1730000,4
9 Patterson Drive,475000,4
9 Pavonia Heights,515000,4
9 Pawlett Way,1075000,4
9 Pax Grove,899000,3
9 Peake Way,239950,2
9 Pebble Beach Edge,900000,4
9 Pelion Court,479000,3
9 Pengilly Way,375000,4
9 Pennell Street,335000,3
9 Perth Place,510000,3
9 Peter Way,1150000,2
9 Pether Road,1030000,4
9 Phar Lap Road,450000,4
9 Pinewood Avenue,1030000,3
9 Plunkett Street,1074000,4
9 Podman Loop,865000,4
9 Polglass Way,1150000,4
9 Porcelli Close,1100000,3
9 Porpoise Court,845000,4
9 Portland Mews,445000,4
9 Porto Novo Mews,599000,3
9 PORTSEA RISE,1625000,5
9 Possum Glade,553000,4
9 Prentice Place,407000,4
9 Princeville Tor,970000,4
9 Prowse Street,620000,3
9 Purley Crescent,450000,3
9 Pygmy Lane,250000,3
9 Queens Road,1350000,3
9 Quinn Avenue,423000,4
9 Quintal Court,472500,4
9 Rachel Court,760000,5
9 Radford Place,423000,3
9 Radiance Link,425000,3
9 Rails Crescent,465000,3
9 Railway Crescent,374000,3
9 Rainbow Gardens,585000,4
9 Rand Avenue,300000,3
9 Rapania Rise,480000,4
9 Raphael Lane,585000,4
9 Raven Lane,320000,4
9 Recreation Drive,412000,2
9 Reef Court,855000,4
9 Regency Ramble,730000,4
9 Reinagle Street,625000,4
9 Reliance Close,960000,4
9 Rhodes Crescent,320000,3
9 Richenda Court,400000,4
9 Richmond Circus,1020000,3
9 Ridge Road,500000,4
9 Ringwood Loop,436000,4
9 Riviera Turn,535000,4
9 Roberts Road,1330000,4
9 Rocklea Crescent,250000,3
9 Rollinghills Drive,340000,5
9 Ronsard View,455000,4
9 Roscrea Close,1230000,4
9 Rose Street,238000,2
9 Rosenburg Gardens,515000,4
9 Rossmore Drive,633000,4
9 Rothbury Road,555000,3
9 Rousham Street,576000,5
9 Rowlands Court,510000,4
9 Roydon Way,360000,3
9 Rummer Way,780000,4
9 Ryniker Road,890000,5
9 Sain Road,740000,4
9 Saligna Bend,575000,4
9 Salisbury Street,1230000,4
9 Salisbury Street,525000,3
9 Salubris Street,690000,4
9 Salustri Place,1380000,4
9 San Jose Court,399000,4
9 San Remo Vista,445000,3
9 Sanderling Way,545000,3
9 Sandleford Way,510000,4
9 Sandpiper Street,501000,4
9 Santapola Approach,315000,4
9 Santarosa Way,680000,3
9 Sassoon Place,745000,4
9 Satine Turn,530000,4
9 Saunders Street,1950000,5
9 Sava Cove,380000,4
9 SAVELLO Place,501000,4
9 Scarfo Approach,510000,4
9 Schnapper Court,625000,6
9 Scole Place,350000,3
9 Scott Street,560000,4
9 Seaflower Crescent,425000,3
9 Seagrass Street,310000,4
9 Seamet Rise,405000,5
9 Seaspray Crescent,605000,3
9 Sedgman Mews,800000,4
9 Sessilis Road,333000,3
9 Seurat Loop,525000,4
9 SEVENTH AVENUE,700000,4
9 Seville Crest,630000,4
9 Shacklock Crescent,880000,5
9 Shamrock Way,345000,3
9 Sharman Street,282500,3
9 Sheffield Avenue,460000,4
9 Shirley Road,335000,3
9 Silda Place,285000,3
9 Silich Court,345000,3
9 Silkeborg Crescent,525000,4
9 Silver Princess Way,405000,3
9 Sixth Avenue,1200000,3
9 Skerne Rise,570000,3
9 Snowdonia Link,328000,4
9 Snowdrop Retreat,262500,3
9 Sobotka Place,970000,4
9 Soho Lane,597000,3
9 Solaia Loop,657000,4
9 Solar Street,400000,3
9 Sonego Avenue,230000,2
9 Southport Loop,935000,4
9 Sparrow Court,405000,4
9 Spiers Place,430000,4
9 Springview Circle,479000,4
9 Sproxton Way,555000,4
9 St Elias Place,485000,4
9 St Helena Way,740000,4
9 St Michaels Court,315000,4
9 Staniland Street,720000,4
9 Stanley Street,1110000,3
9 Station Street,573000,2
9 Stent Street,450000,3
9 Stephen Street,660000,3
9 Stephen Street,870000,3
9 Stillwater Way,735000,5
9 Strauss Boulevard,505000,4
9 Strawberry Hill Drive,695000,4
9 Stubbs Terrace,950000,2
9 Summerfield Road,470000,3
9 Summerton Road,269000,3
9 Sunninghill Road,445000,3
9 Superior Rise,640000,4
9 Swamphen Close,616500,4
9 Swanbourne Avenue,310000,3
9 Swift Turn,600000,4
9 Swincer Way,432000,3
9 Sylvan Crescent,680000,6
9 Syrinx Place,875000,4
9 Tallinn Loop,585000,4
9 Tallow Way,580000,4
9 Tamarine Way,330000,3
9 Tandou Court,600000,4
9 Tangelo Court,246500,3
9 Tarata Way,420000,3
9 Tarwhine Place,282000,2
9 Tattler Place,420000,3
9 Tennyson Street,490000,4
9 Terek Place,865000,4
9 Teslin Road,1575000,4
9 The Fairway,520000,3
9 The Oaks,540000,6
9 The Pines Grove,635000,4
9 The Ridge,550000,4
9 The Rise,937500,4
9 Thomas Street,2125000,3
9 Thomas Way,710000,3
9 Thornbill Way,1650000,5
9 Throssell Street,2000000,4
9 Tifera Circle,895500,4
9 Tillery Way,405000,4
9 Tintagel Court,1900000,5
9 Tintern Road,521000,4
9 Tolbury Retreat,410000,4
9 Tolworth Way,520000,3
9 Tonkin Street,460000,4
9 Torino Crescent,455000,4
9 Torndirrup Place,335000,3
9 Torwood Close,290000,3
9 Torwood Drive,710000,4
9 Touraine Place,595000,5
9 Tozer Loop,435000,4
9 Trafalgar Place,521000,4
9 Travers Way,425000,4
9 Treacy Way,1080000,4
9 Treetop Way,660000,5
9 Trieste Court,715000,5
9 Triller Bend,480000,4
9 Tripod Place,705000,4
9 Tristram Lane,640000,4
9 Tucuma Court,340000,4
9 Turnbury Park Drive,625000,4
9 Tuross Place,399000,4
9 Turtledove Road,415000,4
9 Umina Way,868000,3
9 Unwin Crescent,835000,7
9 Urquhart Way,450000,4
9 Valley Road,796000,5
9 Veneto Way,1175000,4
9 Verdant Crescent,390000,4
9 Vernon Place,341000,3
9 Victoria Road,850000,4
9 View Terrace,815000,4
9 Vila Do Porto Crescent,428500,4
9 Vilberie Close,407000,3
9 Vintage Lane,650000,4
9 Violet Grove,325000,4
9 Viridis Street,320000,3
9 Vitis Chase,480000,3
9 Vivian Way,850000,5
9 Vix Street,2400000,3
9 Waler Close,328500,3
9 Walgreen Crescent,354000,3
9 Wallangarra Drive,690000,4
9 Warbler Court,380000,4
9 Wareana Street,2150000,4
9 Warilda Court,390000,4
9 Warnham Road,1900000,3
9 Warnt Court,550000,4
9 Warrandyte Drive,420000,7
9 Watersun Gardens,660000,4
9 Waterview Parade,537500,4
9 Watling Avenue,460000,3
9 Watsonia Road,510000,4
9 Wattle Court,675000,3
9 Wattle Way,430000,4
9 Wauhop Circle,569500,4
9 Waylen Square,572000,4
9 Weeks Way,670000,3
9 Wellard Road,230000,3
9 Wellaton Street,426000,3
9 Wellesley Way,640000,4
9 Wellington Street,830000,3
9 Welsh Glen,780000,4
9 Wenstead Place,380000,4
9 Westerway Terrace,795000,4
9 WHARTON Parade,435000,4
9 White Road,720000,2
9 Whitewater Lookout,1211250,4
9 Willcox Street,230000,4
9 WINDARRA DRIVE,1412000,4
9 Windermere Way,469000,4
9 Wingate Avenue,431000,3
9 Wintergreene Drive,627000,4
9 Witts Lane,159992,3
9 Wolseley Road,465000,3
9 Wonil Way,800000,4
9 Wood Street,670000,3
9 Woodland Place,55000,4
9 Wordsworth Drive,680000,4
9 Worthington Road,1083000,4
9 Wright Avenue,1575000,4
9 Wyvern Lane,700000,3
9 Yalgorup Gardens,305000,3
9 Yanchep Link,575000,4
9 Yanga Lane,297000,3
9 Yanrey Street,345000,4
9 Yarri Mews,675000,3
9 Yeaman Court,435000,3
9 Yewers Drive,245000,4
9 Yomba Street,448000,4
9 Yongara Mews,540000,4
9 Young Lane,615000,5
9 Ypres Road,340000,4
9 Zenobia Street,800000,3
9/10 Parnell Avenue,370000,2
9/11 Choseley Place,405000,3
9/16 James Street,395000,3
9/192 Fairway Circle,350000,2
9/2 Wells Court,285000,3
9/22 Gochean Avenue,380000,3
9/24 Blackwood Avenue,485000,4
9/25 Canns Road,510000,4
9/25 Melville Parade,590000,3
9/3 Marsh Road,258000,3
9/3 Park Road,305000,3
9/39 College Corner,488000,2
9/4 Canham Way,119000,3
9/4 Montana Crescent,370000,3
9/42 Baler Court,385000,3
9/5 Hazel Avenue,478000,3
9/56 Matheson Road,527500,3
9/59 Rosher Road,281000,2
9/6 Waterway Court,670000,3
9/61 Troy Terrace,710000,2
9/62 Smith Street,205000,2
9/70 Gairloch Street,890000,4
9/71 Corbel Street,460000,3
9/73 Stalker Road,250000,3
9/8 Forster Avenue,515000,4
9/80 Mooro Drive,675000,2
9/82 Royal Street,625000,3
9/93 Cook Avenue,515000,3
9/95 Kenwick Road,280000,3
90 Amethyst Crescent,540000,4
90 Armadale Crescent,1210000,3
90 Bessell Avenue,1075000,5
90 Bushlands Road,1100000,4
90 Calista Avenue,255000,3
90 Casserley Avenue,275000,3
90 Centennial Avenue,376000,4
90 Charles Riley Road,950000,4
90 Evandale Street,1500000,5
90 Fauntleroy Avenue,760000,4
90 Forrest Street,425000,2
90 Gardner Street,1780000,4
90 Gradient Way,484000,4
90 Green Street,460000,3
90 Holmfirth Street,1410000,3
90 Houghton Drive,490050,4
90 John Farrant Drive,1035000,4
90 Kembla Circle,835000,5
90 Kitchener Road,580000,3
90 Lymburner Drive,730000,5
90 Lyndale Avenue,540000,4
90 Main Street,490000,3
90 Medulla Road,675000,3
90 Merrit Loop,675000,7
90 Molloy Circuit,516500,5
90 Mustang Road,1230000,7
90 Olive Road,125000,4
90 Park Street,1450000,4
90 Patterson Drive,475000,4
90 Poad Street,970000,5
90 Rathkeale Boulevard,355000,3
90 Rennie Crescent,610000,3
90 Riley Road,430000,3
90 Roberts Road,415000,4
90 Rookwood Street,1550000,4
90 Rosebery Street,845000,3
90 South Western Highway,405000,3
90 Spring Road,340000,3
90 St Stephens Crescent,565000,5
90 Stanley Street,1860000,5
90 Tibradden Circle,480000,3
90 Todd Avenue,675000,3
90 Torquata Boulevard,590000,4
90/309 Harborne Street,295000,2
90/91 Benara Road,155000,2
908 Anketell Road,975000,4
90A Ashburton Street,540000,3
90A Kitchener Road,625000,3
91 Abbey Green Road,442000,4
91 Alderbury Street,730000,2
91 Altone Road,471000,3
91 Apple Street,706000,3
91 Arthur Road,556000,4
91 Balladong Loop,427000,4
91 Bradford Street,945000,5
91 Bungaree Road,350000,4
91 Careniup Avenue,1200000,3
91 Charlottes Vista,472000,5
91 Chrysostom Street,1150000,3
91 Clifton Street,377500,3
91 Emberson Road,760000,5
91 Fauntleroy Avenue,1050000,4
91 Fifth Avenue,730000,4
91 Gallipoli Avenue,360000,4
91 Garratt Road,455000,3
91 Grant Street,860000,4
91 Hardy Road,480000,3
91 Hellfire Drive,467500,4
91 Holmfirth Street,1220000,4
91 Huntsman Terrace,590000,4
91 James Spiers Drive,610000,5
91 Jane Brook Drive,525000,4
91 Jersey Street,1200000,3
91 Lefroy Road,630000,3
91 Litchfield Circle,410000,3
91 Lynn Street,1101000,4
91 Mackie Street,620000,3
91 Manning Road,625000,3
91 Moondyne Trail,915000,6
91 Mullaloo Drive,618000,4
91 Northwood Street,2100000,4
91 Olive Road,260000,4
91 Osmaston Road,746500,4
91 Parry Avenue,764000,4
91 Peet Road,395000,3
91 Peterborough Circle,400000,4
91 Price Parkway,330000,3
91 Princess Road,1455000,4
91 Rosalie Street,1150000,3
91 Royal Melbourne Avenue,900000,4
91 Rupert Street,800000,2
91 Scarborough Beach Road,725000,3
91 Second Avenue,1190000,4
91 Seville Drive,355000,4
91 Stock Road,1240000,4
91 Stubbs Terrace,867500,3
91 Torridon Loop,685000,4
91 Treetop Avenue,432500,4
91 Virgil Avenue,1099000,3
91 Waterford Avenue,876000,5
91 Welwyn Avenue,855000,3
91 West Coast Drive,1560000,3
91 Woodhall Street,750000,4
91 Wright Road,102000,4
910 Coulston Road,605000,4
910 Traylen Road,940000,5
919 Hopkinson Road,1405000,7
91A Darlington Road,860000,4
91A JUBILEE Street,563888,5
91A Pascoe Street,765000,3
91A Rome Road,805000,4
91A Toorak Road,590000,4
91B Edward Street,460000,3
91D Albert Street,485000,4
92 Anglesey Drive,650000,4
92 Ashdale Boulevard,690000,4
92 Attfield Street,1315000,3
92 Bethwyn Circuit,160000,4
92 Bibra Drive,480000,3
92 Bilgoman Road,655000,4
92 BOTTLEBRUSH DRIVE,395000,4
92 Bridgeman Drive,525000,4
92 Brompton Road,1430000,4
92 Bruce Street,2250000,4
92 Calista Avenue,239000,3
92 Camarino Drive,640000,4
92 Conidae Drive,540000,4
92 Copley Road,1315000,5
92 Elderberry Drive,390000,4
92 Falls Road,520000,5
92 Flinders Avenue,1010000,4
92 Glenbawn Drive,415000,4
92 Hamilton Street,555000,3
92 Healy Road,500000,2
92 Hill View Terrace,520000,3
92 Holland Street,680000,3
92 Hyem Road,615000,3
92 Kent Street,675000,3
92 King George Street,1325000,5
92 Lascelles Parade,1425000,5
92 Lenori Road,630000,4
92 Loton Road,367500,3
92 Lysander Drive,385000,3
92 Morrison Street,630000,5
92 Naturaliste Boulevard,765000,4
92 Normanby Road,940000,3
92 North Lake Road,580000,3
92 Osborne Street,320000,2
92 Patterson Drive,464000,4
92 Rennie Crescent,532500,3
92 Rollinghills Drive,404000,5
92 Salmon Bark Road,705000,3
92 Scott Street,359000,3
92 Staniland Street,330000,5
92 Tate Street,1710000,5
92 Terrace Road,550000,2
92 Torquata Boulevard,593000,4
925 Linley Valley Road,450000,5
92a Edward Street,925000,4
92B Sacramento Avenue,427000,4
92B Stock Road,915000,3
93 Adams Road,478000,4
93 Amethyst Crescent,482000,5
93 Armstrong Road,675000,4
93 Bennett Springs Drive,549000,4
93 Bindoon Loop,445000,4
93 Brennan Promenade,505000,4
93 Bromley Road,905000,5
93 Careniup Avenue,800000,3
93 Centennial Avenue,350000,4
93 Clement Drive,1210000,5
93 Connell Avenue,462500,4
93 Cotherstone Road,670000,4
93 Dalrymple Drive,400000,4
93 Darlington Road,941000,4
93 Dongara Circle,470000,4
93 Dyson Street,855000,2
93 East Road,430000,4
93 Enfield Street,712500,3
93 Ferndale Crescent,515000,3
93 Furley Road,565000,5
93 Hampstead Hills Drive,660000,4
93 Harvest Circle,854000,4
93 Homestead Road,370000,4
93 Huntsman Terrace,550000,4
93 Johanson Promenade,945000,5
93 Kitchener Road,870000,3
93 Lydon Boulevard,530000,4
93 Millendon Street,500000,4
93 Mills Street,380000,3
93 Osmaston Road,775000,4
93 Partridge Street,300000,4
93 Paterson Road,685000,3
93 Powell Crescent,245000,4
93 Sapphire Chase,400000,4
93 Secret Harbour Boulevard,460000,4
93 Sexton Road,1260000,4
93 South Lake Drive,412000,3
93 Springfield Road,690000,4
93 St Kilda Road,730000,4
93 Stanhope Road,735000,4
93 Stubbs Terrace,875000,3
93 Taittinger Grove,906000,5
93 Torquata Boulevard,530000,4
93 Torquata Drive,330000,3
93 Trichet Road,1230000,5
93 Twickenham Drive,510000,3
93 Unnaro Street,340000,4
93 Waddington Crescent,420000,3
93 West Coast Drive,1875000,3
930 Thomas Road,545000,4
935 Bushlands Road,495000,4
93A Ashburton Street,647000,3
93A Campion Avenue,455000,3
93A Collier Road,430000,4
93A Kathleen Street,550000,3
93A Kitchener Road,675000,3
94 Aveley Road,900500,4
94 Baltimore Parade,258000,3
94 BLANCHARD ROAD,520000,4
94 Byford Meadows Drive,820000,4
94 Calume Street,340000,4
94 Castlecrag Drive,855000,4
94 Clontarf Street,740000,3
94 Country Drive,890000,5
94 Da Vinci Drive,425000,4
94 Damepattie Drive,450000,4
94 Ellesmere Street,802500,3
94 Eucalyptus Boulevard,525000,4
94 Fauntleroy Avenue,362500,4
94 Florence Place,415000,3
94 Franklin Road,715000,4
94 Kalamunda Road,770000,2
94 Kinross Drive,554500,4
94 Matilda Street,370000,3
94 McDonald Street,415000,3
94 Millendon Street,429000,4
94 Murdoch Drive,362500,4
94 Old Coach Road,530000,3
94 Old Dairy Court,1275000,4
94 Park Road,200000,3
94 Pimento Circle,430000,4
94 Ranworth Road,512500,4
94 River View Avenue,377000,3
94 Rookwood Street,1585000,5
94 Rosedale Street,1315000,3
94 Samson Street,550000,2
94 Scovell Crescent,1100000,4
94 Shady Hills View,625000,3
94 Sheffield Road,525000,4
94 Stafford Road,780000,3
94 Stockholm Road,335000,3
94 Stuart Street,945000,3
94 Sunbury Road,720000,4
94 Terrace Road,1020000,4
94 Toorak Road,595250,4
94 Unnaro Street,280000,3
94 Wistful Parade,646000,4
940 Bushlands Road,1100000,3
941 Reen Road,700000,2
945 Martin Road,723500,4
9450 West Swan Road,760000,4
946 Anketell Road,1000000,4
94A Armstrong Road,740000,4
94A Birdwood Street,605000,3
94A Broun Avenue,550000,3
94A Hodgson Street,688000,4
94A Ida Street,520000,3
94B Edward Street,410000,3
94B Solar Way,533000,3
95 Bambrook Street,86000,4
95 Bayport Circuit,527500,4
95 Boomerang Loop,400000,4
95 Bradford Street,820000,3
95 Brandon Street,1085000,5
95 Bud Court,375000,3
95 Calume Street,230000,3
95 Collier Road,675000,4
95 Crawford Street,750000,4
95 Derry Avenue,480000,4
95 East Street,810000,2
95 Elliot Road,595000,4
95 Ewart Street,340000,4
95 Fauntleroy Avenue,935000,5
95 Feast Road,599000,4
95 Goddard Street,625000,3
95 Gosnells Road,625000,4
95 Grand Ocean Entrance,1120000,5
95 Granesse Drive,370000,4
95 Herbert Road,1230000,3
95 Holmfirth Street,950000,2
95 Ida Street,310000,4
95 Jackson Avenue,810000,4
95 Keehner Entrance,271000,4
95 Liberty Drive,345000,4
95 Masters Road,915000,5
95 Moola Road,700000,3
95 Murdoch Drive,435000,4
95 Orchid Avenue,490000,4
95 Paterson Road,675000,4
95 Smyth Road,1620000,3
95 Spencer Road,341000,3
95 Station Street,740000,2
95 Stoneham Road,1950000,4
95 Suffolk Street,450000,3
95 Sunbury Road,513000,3
95 Terrace Road,920000,3
95 The Fairways,1990000,4
95 Thornbill Place,702000,3
95 Two Rocks Road,475000,4
95 Via Vista Drive,80000,3
95 Wellington Street,980000,4
95 Westfield Road,325000,3
95 Wright Road,156000,4
95a Kitchener Road,1015000,4
95A Point Walter Road,975000,4
95a Terrace Road,608000,3
95A Welwyn Avenue,645000,3
95B Tamar Street,629000,3
96 Amethyst Crescent,590000,5
96 Azelia Street,290000,3
96 Bingfield Road,255000,2
96 Boatwright Avenue,162000,3
96 Boulder Avenue,499700,2
96 Carmel Road,1070000,5
96 Charlottes Vista,660000,4
96 Dalison Avenue,460000,4
96 Dorado Beach Crescent,725000,4
96 Eglinton Crescent,500000,3
96 Fauntleroy Avenue,615000,4
96 Girrawheen Avenue,385000,4
96 Glengarry Drive,594000,4
96 Grand Ocean Boulevard,440000,4
96 Huntingdale Road,445000,4
96 Kimberley Street,1510000,3
96 King George Street,894000,4
96 Kingsway,2240000,2
96 Marine Terrace,860000,4
96 Matheson Road,1250000,4
96 McGilvray Avenue,625000,5
96 Meridian Drive,690000,4
96 Millendon Street,425000,3
96 Patterson Drive,81900,3
96 Piazza Link,262500,4
96 Pinegrove Drive,380000,4
96 Poincaire Street,525000,3
96 Rannoch Circle,435000,3
96 Rathkeale Boulevard,316000,3
96 Rookwood Street,1940000,5
96 Rosebery Street,1151500,3
96 Sandown Circle,650000,4
96 Smyth Road,1690000,3
96 Sunbury Road,740000,3
96 Teague Street,594000,3
96 Thompson Road,900000,2
96 Towncentre Drive,525000,5
96 Via Vista Drive,295000,4
96 Waterhall Road,450000,3
96 Williams Street,870000,3
961 Hopkinson Road,885000,4
965 Bailey Road,1050000,4
965 Brooking Road,150000,6
9670 West Swan Road,1600000,4
96b McCourt Street,1260000,3
97 Aldersea Circle,365000,4
97 Arthur Road,476000,3
97 Barbarich Drive,615000,3
97 Bottlebrush Drive,400000,4
97 Calume Street,335000,5
97 Celebration Street,555000,4
97 Coldstream Circuit,340000,3
97 Daleford Way,565000,4
97 Dean Road,820000,4
97 Edgewater Drive,665000,4
97 Elyard Crescent,380000,3
97 Enfield Street,535000,3
97 Essex Street,1195000,4
97 Fairway Circle,880000,4
97 Gloucester Crescent,640000,4
97 Guildford Road,380000,3
97 Hardinge Road,550000,3
97 Holmfirth Street,1200000,4
97 Huxtable Terrace,470000,4
97 Lakelands Drive,995000,4
97 Meller Road,480000,3
97 Meridian Drive,620000,4
97 Milina Street,330000,3
97 North Street,1750000,4
97 Roberts Street,565000,3
97 Stevens Street,770000,3
97 Stratton Boulevard,425000,4
97 Sulphur Road,247000,3
97 Tapping Way,490000,4
97 Thomas Street,395000,4
97 Unnaro Street,355000,4
97 West Coast Drive,1970000,4
97 Winery Drive,960000,4
97 Woolwich Street,1625000,4
972 Brookton Highway,570000,3
97A Central Avenue,688000,4
97a Edney Road,480000,4
97A Edward Street,630000,4
97A Watkins Street,770000,3
98 Aurora Drive,525000,3
98 Aveley Road,695000,4
98 Baningan Avenue,455000,4
98 Barbarossa Drive,430000,4
98 Benenden Avenue,515000,4
98 brookdale Street,1650000,5
98 Centennial Avenue,441000,4
98 Chidzey Drive,312000,4
98 Connell Avenue,500000,3
98 Coogee Road,1175000,4
98 Darlington Road,850000,5
98 Drummond Street,695000,3
98 Dunedin Street,1250000,3
98 East Churchill Avenue,950000,4
98 Fendam Street,697000,4
98 Fisher Street,365000,3
98 Flora Terrace,425000,3
98 Gardiner Street,410000,3
98 Garratt Road,420000,3
98 Grand Promenade,1263000,4
98 Holmfirth Street,1290000,4
98 Jane Brook Drive,520000,4
